label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
OK,0.0,0.0,0.0,-0.293792,-0.174091,-0.023746,-0.53451,-0.377595,-0.090386,-0.737289,-0.449982,-0.176177,-0.89653,-0.563783,-0.267625,-0.330702,-0.917866,-0.043358,-0.609121,-1.020257,-0.221316,-0.749043,-0.823982,-0.386584,-0.813015,-0.625353,-0.481782,-0.243508,-0.962892,-0.116377,-0.472655,-1.33682,-0.243421,-0.67216,-1.512719,-0.366753,-0.848136,-1.660418,-0.453242,-0.120266,-0.91806,-0.205657,-0.258197,-1.372591,-0.330093,-0.411675,-1.610789,-0.428304,-0.552539,-1.817704,-0.490935,-0.009647,-0.786546,-0.294208,-0.019994,-1.138129,-0.390237,-0.073992,-1.377854,-0.429538,-0.142931,-1.60209,-0.453479
OK,0.0,0.0,0.0,-0.300163,-0.176502,-0.027844,-0.541815,-0.379721,-0.097584,-0.743482,-0.457506,-0.186371,-0.90762,-0.561094,-0.28237,-0.345999,-0.915755,-0.052153,-0.622279,-1.012188,-0.233198,-0.755626,-0.82089,-0.400029,-0.816155,-0.629475,-0.496687,-0.255959,-0.958339,-0.126772,-0.484208,-1.334946,-0.260872,-0.682985,-1.510565,-0.388515,-0.860445,-1.65709,-0.476714,-0.128335,-0.908726,-0.217658,-0.262675,-1.365088,-0.348041,-0.410273,-1.606899,-0.45122,-0.550444,-1.814555,-0.516257,-0.013024,-0.774178,-0.307956,-0.020098,-1.128821,-0.408201,-0.072286,-1.371471,-0.451602,-0.140882,-1.596313,-0.47856
OK,0.0,0.0,0.0,-0.293573,-0.17463,-0.029361,-0.528597,-0.381565,-0.098427,-0.725616,-0.464633,-0.185665,-0.885296,-0.571356,-0.279809,-0.332212,-0.915513,-0.04979,-0.604434,-1.009203,-0.224194,-0.73747,-0.821705,-0.384636,-0.797012,-0.637193,-0.47811,-0.242409,-0.96237,-0.12281,-0.46868,-1.331967,-0.25525,-0.669014,-1.503958,-0.379407,-0.847557,-1.645736,-0.464551,-0.118554,-0.915852,-0.211806,-0.25412,-1.366785,-0.342409,-0.406596,-1.60157,-0.443736,-0.548913,-1.806229,-0.506992,-0.005196,-0.783127,-0.300102,-0.01616,-1.133537,-0.401206,-0.069934,-1.373289,-0.44487,-0.137576,-1.597832,-0.471779
OK,0.0,0.0,0.0,-0.301426,-0.178882,-0.027138,-0.539102,-0.380502,-0.097662,-0.739838,-0.460575,-0.18775,-0.901495,-0.568999,-0.285357,-0.337621,-0.911244,-0.043413,-0.614174,-1.004537,-0.219787,-0.751018,-0.820709,-0.383921,-0.811703,-0.637555,-0.479557,-0.248591,-0.961441,-0.117613,-0.481565,-1.333086,-0.24859,-0.685582,-1.507783,-0.373064,-0.864974,-1.652907,-0.459144,-0.124204,-0.918216,-0.208407,-0.262125,-1.373101,-0.336238,-0.414257,-1.610537,-0.435743,-0.554337,-1.821726,-0.498603,-0.009705,-0.785888,-0.298788,-0.020241,-1.142036,-0.396603,-0.0733,-1.383138,-0.437572,-0.141004,-1.611696,-0.463258
OK,0.0,0.0,0.0,-0.308519,-0.16479,-0.032616,-0.553947,-0.360764,-0.108542,-0.754914,-0.438907,-0.202558,-0.917679,-0.552159,-0.304716,-0.355059,-0.908297,-0.066186,-0.636047,-0.995773,-0.249783,-0.769407,-0.80486,-0.417161,-0.826772,-0.616713,-0.514935,-0.259795,-0.955291,-0.14116,-0.495988,-1.33207,-0.281278,-0.699799,-1.506372,-0.412266,-0.879977,-1.652983,-0.503356,-0.129307,-0.90736,-0.232038,-0.265252,-1.369922,-0.370139,-0.418803,-1.609695,-0.478352,-0.561462,-1.817997,-0.546929,-0.008544,-0.769632,-0.321679,-0.017712,-1.130856,-0.429981,-0.071743,-1.373428,-0.47834,-0.142975,-1.599773,-0.509025
OK,0.0,0.0,0.0,-0.292364,-0.1696,-0.032673,-0.5329,-0.368524,-0.104291,-0.732218,-0.446487,-0.193551,-0.894734,-0.552062,-0.289636,-0.326177,-0.910118,-0.056431,-0.605438,-1.001012,-0.235227,-0.743834,-0.808853,-0.398539,-0.804115,-0.620306,-0.493411,-0.233661,-0.963708,-0.129112,-0.470613,-1.338617,-0.26443,-0.674774,-1.510944,-0.391507,-0.851247,-1.659516,-0.478819,-0.104885,-0.922336,-0.217835,-0.241441,-1.381038,-0.35309,-0.399001,-1.612355,-0.457294,-0.54257,-1.819064,-0.522045,0.015967,-0.789974,-0.305765,0.009314,-1.143858,-0.412436,-0.042808,-1.386249,-0.45841,-0.108954,-1.616079,-0.486216
OK,0.0,0.0,0.0,-0.299701,-0.156548,-0.038645,-0.555357,-0.354446,-0.116058,-0.761032,-0.440895,-0.210152,-0.925472,-0.546752,-0.310811,-0.35034,-0.900415,-0.07342,-0.635584,-0.992628,-0.257913,-0.772291,-0.798886,-0.424883,-0.831062,-0.606598,-0.521628,-0.252725,-0.956676,-0.14457,-0.496353,-1.340195,-0.284364,-0.702573,-1.51763,-0.413764,-0.880794,-1.665164,-0.503044,-0.115813,-0.915339,-0.231472,-0.255688,-1.371435,-0.368675,-0.41002,-1.603313,-0.473879,-0.554555,-1.8058,-0.53985,0.010729,-0.784773,-0.317888,0.008944,-1.138399,-0.424946,-0.04224,-1.382555,-0.472163,-0.115557,-1.614171,-0.50129
OK,0.0,0.0,0.0,-0.284462,-0.154111,-0.044379,-0.53113,-0.350629,-0.129144,-0.730892,-0.432383,-0.230445,-0.895512,-0.538459,-0.338786,-0.332954,-0.905642,-0.084211,-0.614761,-0.999252,-0.273134,-0.750504,-0.794545,-0.442584,-0.811596,-0.596434,-0.541533,-0.232381,-0.959774,-0.157584,-0.476154,-1.342174,-0.304589,-0.682195,-1.515655,-0.439625,-0.863778,-1.669678,-0.53231,-0.096027,-0.914663,-0.246746,-0.225612,-1.369045,-0.389826,-0.382014,-1.602226,-0.498479,-0.530708,-1.810606,-0.566831,0.031679,-0.779281,-0.335537,0.035756,-1.131375,-0.445553,-0.009027,-1.379208,-0.493127,-0.076119,-1.616805,-0.52319
OK,0.0,0.0,0.0,-0.280428,-0.159966,-0.051878,-0.519538,-0.359145,-0.14562,-0.72231,-0.448405,-0.257172,-0.893499,-0.558894,-0.3764,-0.322158,-0.906969,-0.09273,-0.601228,-1.002433,-0.290315,-0.72861,-0.79586,-0.466048,-0.78314,-0.593052,-0.568481,-0.218328,-0.961675,-0.165872,-0.452332,-1.338419,-0.320187,-0.657763,-1.521466,-0.459312,-0.84193,-1.680794,-0.555513,-0.077229,-0.911315,-0.255892,-0.198252,-1.364161,-0.402553,-0.348198,-1.605965,-0.510456,-0.495736,-1.815724,-0.578847,0.051202,-0.769729,-0.346644,0.067408,-1.121188,-0.45585,0.026488,-1.375511,-0.501967,-0.040128,-1.616872,-0.531874
OK,0.0,0.0,0.0,-0.284342,-0.155156,-0.060605,-0.525034,-0.352581,-0.157118,-0.721385,-0.443952,-0.269126,-0.892001,-0.545477,-0.389606,-0.331639,-0.901493,-0.117729,-0.610204,-0.983812,-0.311928,-0.736874,-0.763364,-0.480769,-0.794565,-0.555759,-0.580193,-0.220877,-0.956953,-0.188292,-0.457886,-1.331336,-0.344758,-0.659207,-1.522302,-0.484348,-0.841357,-1.691249,-0.582514,-0.077827,-0.905786,-0.274689,-0.200064,-1.354445,-0.428674,-0.34356,-1.594386,-0.544333,-0.489577,-1.801138,-0.618393,0.055284,-0.760165,-0.361266,0.076171,-1.108541,-0.47901,0.039029,-1.362249,-0.533547,-0.031751,-1.598152,-0.570499
OK,0.0,0.0,0.0,-0.29127,-0.150691,-0.062313,-0.539545,-0.355199,-0.162028,-0.745956,-0.446351,-0.277233,-0.919971,-0.549944,-0.402261,-0.34455,-0.89679,-0.127466,-0.619603,-0.975493,-0.33921,-0.744911,-0.758419,-0.521796,-0.805811,-0.550299,-0.628677,-0.232038,-0.951896,-0.200133,-0.463129,-1.331787,-0.369751,-0.661512,-1.529563,-0.516872,-0.844396,-1.706483,-0.619206,-0.084,-0.903031,-0.289259,-0.210908,-1.350378,-0.450428,-0.352564,-1.599385,-0.567028,-0.494055,-1.8199,-0.640923,0.055839,-0.763957,-0.379045,0.068728,-1.11559,-0.498809,0.030549,-1.370304,-0.551573,-0.034704,-1.60914,-0.58719
OK,0.0,0.0,0.0,-0.282403,-0.148141,-0.055703,-0.533077,-0.355947,-0.149517,-0.743497,-0.445811,-0.258585,-0.91799,-0.547841,-0.37702,-0.334257,-0.904221,-0.117559,-0.616702,-0.980376,-0.320949,-0.744168,-0.764013,-0.497598,-0.80162,-0.556038,-0.600949,-0.223885,-0.9555,-0.19208,-0.457481,-1.339287,-0.353149,-0.661905,-1.529424,-0.495393,-0.849827,-1.692095,-0.593606,-0.078733,-0.900017,-0.282539,-0.20672,-1.362682,-0.441197,-0.356467,-1.611686,-0.560219,-0.505408,-1.831191,-0.635308,0.056232,-0.749712,-0.372166,0.073718,-1.102574,-0.496291,0.033243,-1.358311,-0.553023,-0.036656,-1.60104,-0.589945
OK,0.0,0.0,0.0,-0.281273,-0.156001,-0.061861,-0.5264,-0.356135,-0.159921,-0.730293,-0.443926,-0.272131,-0.903813,-0.539822,-0.394362,-0.325384,-0.905443,-0.127216,-0.604512,-0.973238,-0.332558,-0.732754,-0.758878,-0.511269,-0.795027,-0.554218,-0.616701,-0.215386,-0.955907,-0.199626,-0.456194,-1.335555,-0.36842,-0.658158,-1.521961,-0.517124,-0.841571,-1.681935,-0.618632,-0.072387,-0.901091,-0.287441,-0.204436,-1.359352,-0.452289,-0.35689,-1.604482,-0.57601,-0.506324,-1.819475,-0.652974,0.0603,-0.752371,-0.374572,0.072441,-1.102461,-0.499846,0.030655,-1.355245,-0.55837,-0.037408,-1.592281,-0.596886
OK,0.0,0.0,0.0,-0.276519,-0.157787,-0.062091,-0.51969,-0.361851,-0.157746,-0.722298,-0.449266,-0.266981,-0.890684,-0.542479,-0.385059,-0.322212,-0.908059,-0.120372,-0.595881,-0.978921,-0.320013,-0.724396,-0.76448,-0.493768,-0.784202,-0.561513,-0.595681,-0.21262,-0.958626,-0.189284,-0.450355,-1.338058,-0.351763,-0.654322,-1.527621,-0.492349,-0.838838,-1.691081,-0.587725,-0.068187,-0.902943,-0.273889,-0.200179,-1.367679,-0.432137,-0.35256,-1.612388,-0.546606,-0.500633,-1.828115,-0.616471,0.06615,-0.753435,-0.358405,0.074886,-1.106084,-0.477211,0.02912,-1.359139,-0.529161,-0.04135,-1.596856,-0.562202
OK,0.0,0.0,0.0,-0.273881,-0.164986,-0.055769,-0.512406,-0.371302,-0.14842,-0.713898,-0.455071,-0.255264,-0.8749,-0.55051,-0.370771,-0.31173,-0.913616,-0.110215,-0.585612,-0.986378,-0.30447,-0.715366,-0.773438,-0.474994,-0.773407,-0.56966,-0.575101,-0.203572,-0.962419,-0.179744,-0.442642,-1.337016,-0.33658,-0.647014,-1.524962,-0.473768,-0.832841,-1.684925,-0.566971,-0.062608,-0.905119,-0.26451,-0.189668,-1.367029,-0.419129,-0.340046,-1.612074,-0.531982,-0.48727,-1.828648,-0.601021,0.067417,-0.75315,-0.348462,0.080617,-1.10438,-0.467004,0.034421,-1.357106,-0.518511,-0.037235,-1.595038,-0.550912
OK,0.0,0.0,0.0,-0.279926,-0.160355,-0.049107,-0.520483,-0.367849,-0.133536,-0.722629,-0.453844,-0.232971,-0.883443,-0.559933,-0.340626,-0.325049,-0.912822,-0.101149,-0.599906,-0.986875,-0.290868,-0.72669,-0.772482,-0.459475,-0.780038,-0.569042,-0.559357,-0.216207,-0.961183,-0.171411,-0.450781,-1.335121,-0.323184,-0.652233,-1.524862,-0.458427,-0.833884,-1.686464,-0.551393,-0.074205,-0.905372,-0.256989,-0.199853,-1.364514,-0.407848,-0.347066,-1.612731,-0.521288,-0.492861,-1.829253,-0.591398,0.056849,-0.757198,-0.341351,0.073138,-1.105373,-0.458487,0.026161,-1.355033,-0.511013,-0.050603,-1.587624,-0.544288
OK,0.0,0.0,0.0,-0.285639,-0.163895,-0.050424,-0.525996,-0.371689,-0.137489,-0.723534,-0.457485,-0.24054,-0.88707,-0.552661,-0.352113,-0.327642,-0.915065,-0.099648,-0.600752,-0.989979,-0.29293,-0.727861,-0.771734,-0.464402,-0.786883,-0.56599,-0.565796,-0.218259,-0.960494,-0.172671,-0.456018,-1.329184,-0.326555,-0.657978,-1.518025,-0.466027,-0.841673,-1.680825,-0.563079,-0.078109,-0.902354,-0.261841,-0.21037,-1.360812,-0.416498,-0.361997,-1.606241,-0.534437,-0.51098,-1.822013,-0.60842,0.051308,-0.752446,-0.349902,0.060456,-1.101573,-0.470576,0.013276,-1.351885,-0.526583,-0.060744,-1.585056,-0.563227
OK,0.0,0.0,0.0,-0.283654,-0.160561,-0.056733,-0.525741,-0.364452,-0.148038,-0.72796,-0.450012,-0.254534,-0.896785,-0.543929,-0.369281,-0.329388,-0.910287,-0.105378,-0.606149,-0.991877,-0.299009,-0.734606,-0.768709,-0.470094,-0.790684,-0.558048,-0.570871,-0.221914,-0.959269,-0.174805,-0.45806,-1.33166,-0.328667,-0.662634,-1.521799,-0.467739,-0.846514,-1.685199,-0.564669,-0.082199,-0.903258,-0.260714,-0.21306,-1.367765,-0.415281,-0.365981,-1.617992,-0.532604,-0.515492,-1.834031,-0.606112,0.046107,-0.754633,-0.345941,0.053625,-1.105542,-0.46547,0.006556,-1.358916,-0.520157,-0.067376,-1.593279,-0.555784
OK,0.0,0.0,0.0,-0.282517,-0.160224,-0.048353,-0.525535,-0.365904,-0.136672,-0.725329,-0.450219,-0.241397,-0.888991,-0.543482,-0.354616,-0.314649,-0.915678,-0.100286,-0.594094,-0.995731,-0.294544,-0.722909,-0.780006,-0.467144,-0.780197,-0.574554,-0.568863,-0.207835,-0.962526,-0.174205,-0.445838,-1.333877,-0.327579,-0.653621,-1.523455,-0.466619,-0.840593,-1.688416,-0.563272,-0.067212,-0.904695,-0.264061,-0.204695,-1.372102,-0.416722,-0.360468,-1.617203,-0.534068,-0.509833,-1.83281,-0.608149,0.061788,-0.756062,-0.352753,0.071547,-1.10589,-0.472403,0.021894,-1.353726,-0.528008,-0.05423,-1.587639,-0.564151
OK,0.0,0.0,0.0,-0.284008,-0.15062,-0.057306,-0.530523,-0.357418,-0.148799,-0.730848,-0.441435,-0.25505,-0.895403,-0.532669,-0.368989,-0.328867,-0.909335,-0.111763,-0.610192,-0.9845,-0.306432,-0.738812,-0.76364,-0.476023,-0.794841,-0.555981,-0.57542,-0.219441,-0.958337,-0.182854,-0.459955,-1.331862,-0.340048,-0.664943,-1.524186,-0.478942,-0.846262,-1.692662,-0.574428,-0.077968,-0.900886,-0.270233,-0.213714,-1.363775,-0.427386,-0.366066,-1.609623,-0.545918,-0.513084,-1.828844,-0.619509,0.053584,-0.751456,-0.356866,0.063591,-1.100752,-0.477669,0.016813,-1.349125,-0.533457,-0.059018,-1.582544,-0.569612
OK,0.0,0.0,0.0,-0.282296,-0.157925,-0.051166,-0.526138,-0.363993,-0.138528,-0.728689,-0.446476,-0.241651,-0.890574,-0.543143,-0.353073,-0.320933,-0.912509,-0.099821,-0.600354,-0.982847,-0.294327,-0.726888,-0.765755,-0.46658,-0.780878,-0.560964,-0.56767,-0.212868,-0.961864,-0.171771,-0.446655,-1.332763,-0.324636,-0.649293,-1.523375,-0.463277,-0.833324,-1.688977,-0.559359,-0.070156,-0.906042,-0.260076,-0.202476,-1.367128,-0.414282,-0.353563,-1.614361,-0.533586,-0.50186,-1.832949,-0.608406,0.06212,-0.754893,-0.347239,0.079464,-1.100998,-0.468623,0.033665,-1.348092,-0.52572,-0.042143,-1.58039,-0.562521
OK,0.0,0.0,0.0,-0.282423,-0.150585,-0.064322,-0.526799,-0.354409,-0.16075,-0.730042,-0.442918,-0.270828,-0.897439,-0.545631,-0.388478,-0.325837,-0.907265,-0.120921,-0.599445,-0.989878,-0.322062,-0.728724,-0.762261,-0.498094,-0.791264,-0.548794,-0.601717,-0.215123,-0.958184,-0.188697,-0.447503,-1.336673,-0.346484,-0.649061,-1.534076,-0.486784,-0.83129,-1.702194,-0.58505,-0.071576,-0.902003,-0.273683,-0.195986,-1.371699,-0.431682,-0.343602,-1.624323,-0.549762,-0.491848,-1.841503,-0.623695,0.062119,-0.753668,-0.358487,0.076425,-1.105629,-0.48193,0.030458,-1.357983,-0.538105,-0.048604,-1.590015,-0.57422
OK,0.0,0.0,0.0,-0.277806,-0.150092,-0.056077,-0.524481,-0.358807,-0.145646,-0.730541,-0.441656,-0.249147,-0.897137,-0.538089,-0.360256,-0.323366,-0.909762,-0.110353,-0.599127,-0.984206,-0.305429,-0.724315,-0.762511,-0.477083,-0.77913,-0.553056,-0.577612,-0.2149,-0.960114,-0.17888,-0.449078,-1.333621,-0.332082,-0.652635,-1.527812,-0.468848,-0.836067,-1.694377,-0.563333,-0.071372,-0.904636,-0.263629,-0.199786,-1.373846,-0.418263,-0.350506,-1.624926,-0.535655,-0.498601,-1.843975,-0.608497,0.062627,-0.756128,-0.347348,0.077266,-1.107484,-0.468907,0.030602,-1.3583,-0.524901,-0.045835,-1.591973,-0.560355
OK,0.0,0.0,0.0,-0.287117,-0.142543,-0.062536,-0.536471,-0.345306,-0.156646,-0.741251,-0.430638,-0.264048,-0.907713,-0.527156,-0.379173,-0.343306,-0.900924,-0.124824,-0.617327,-0.981522,-0.323772,-0.744854,-0.754747,-0.496286,-0.803609,-0.53963,-0.597656,-0.230938,-0.953699,-0.192682,-0.46368,-1.328435,-0.353679,-0.669404,-1.519676,-0.494141,-0.85469,-1.682661,-0.590872,-0.085827,-0.897394,-0.276767,-0.214809,-1.366041,-0.436592,-0.36338,-1.615565,-0.556466,-0.510129,-1.831925,-0.631032,0.050476,-0.746647,-0.360097,0.068097,-1.096147,-0.485612,0.022096,-1.348096,-0.54464,-0.056129,-1.58254,-0.582577
OK,0.0,0.0,0.0,-0.272069,-0.1545,-0.058651,-0.515839,-0.365907,-0.150388,-0.725004,-0.449204,-0.256668,-0.894728,-0.539324,-0.371076,-0.318497,-0.911867,-0.103527,-0.592418,-0.992042,-0.30231,-0.71861,-0.775704,-0.476824,-0.775279,-0.568219,-0.579026,-0.212617,-0.961512,-0.174037,-0.441648,-1.335028,-0.334079,-0.651764,-1.516576,-0.474338,-0.842148,-1.671299,-0.568508,-0.070511,-0.901778,-0.262059,-0.196159,-1.368514,-0.421472,-0.351723,-1.61802,-0.541591,-0.502414,-1.838553,-0.615059,0.062171,-0.745482,-0.349632,0.08366,-1.094121,-0.47558,0.039165,-1.342223,-0.534272,-0.03422,-1.575419,-0.570886
OK,0.0,0.0,0.0,-0.278663,-0.152569,-0.053533,-0.524424,-0.361932,-0.140182,-0.728421,-0.447304,-0.240992,-0.899627,-0.538272,-0.349077,-0.331529,-0.908353,-0.102306,-0.602784,-0.991657,-0.290525,-0.728122,-0.769027,-0.456509,-0.781817,-0.559739,-0.55448,-0.222229,-0.959697,-0.172038,-0.455785,-1.337893,-0.326703,-0.662777,-1.520863,-0.461575,-0.847556,-1.675884,-0.552312,-0.07956,-0.90245,-0.257787,-0.204098,-1.378762,-0.41382,-0.35404,-1.626369,-0.529786,-0.501532,-1.843647,-0.600118,0.056949,-0.750819,-0.342168,0.075366,-1.102664,-0.465472,0.029872,-1.35181,-0.521438,-0.047568,-1.584745,-0.556041
OK,0.0,0.0,0.0,-0.277504,-0.161354,-0.046322,-0.515301,-0.375611,-0.128982,-0.721451,-0.461765,-0.227647,-0.896738,-0.547342,-0.334064,-0.320464,-0.913243,-0.086015,-0.599766,-0.993796,-0.272141,-0.72221,-0.778737,-0.439729,-0.773058,-0.576897,-0.539345,-0.2154,-0.963952,-0.156206,-0.458612,-1.328392,-0.305132,-0.662623,-1.508368,-0.440859,-0.847439,-1.66194,-0.53402,-0.0766,-0.90986,-0.242157,-0.206996,-1.373651,-0.392385,-0.360713,-1.619234,-0.508912,-0.512915,-1.834185,-0.581235,0.052358,-0.762232,-0.326574,0.069773,-1.101441,-0.444509,0.019568,-1.345537,-0.500061,-0.061004,-1.574668,-0.535676
OK,0.0,0.0,0.0,-0.288126,-0.157743,-0.047903,-0.534198,-0.371608,-0.132312,-0.740432,-0.45986,-0.232232,-0.909831,-0.552387,-0.339609,-0.337843,-0.916103,-0.08946,-0.614373,-0.997565,-0.277873,-0.737913,-0.780604,-0.445843,-0.791946,-0.577922,-0.544253,-0.230228,-0.959749,-0.160863,-0.470974,-1.33568,-0.311909,-0.678315,-1.519259,-0.446592,-0.867055,-1.676132,-0.536871,-0.088582,-0.901491,-0.248158,-0.219075,-1.372256,-0.398416,-0.374646,-1.624729,-0.511523,-0.527365,-1.849154,-0.579797,0.04073,-0.750448,-0.334254,0.050969,-1.098418,-0.448711,0.003044,-1.348104,-0.498247,-0.072788,-1.585615,-0.528546
OK,0.0,0.0,0.0,-0.285238,-0.159711,-0.046327,-0.533276,-0.372388,-0.125971,-0.736776,-0.458801,-0.221736,-0.90132,-0.545694,-0.324716,-0.337495,-0.912368,-0.07816,-0.610465,-0.997381,-0.261496,-0.73576,-0.781808,-0.426198,-0.790084,-0.577421,-0.52358,-0.231025,-0.961159,-0.151002,-0.470499,-1.333819,-0.299719,-0.679671,-1.514177,-0.435473,-0.869138,-1.669769,-0.526954,-0.090325,-0.904987,-0.240314,-0.222209,-1.375705,-0.392828,-0.379201,-1.621658,-0.510609,-0.53382,-1.841793,-0.582156,0.043961,-0.753665,-0.328175,0.056031,-1.101134,-0.449588,0.005409,-1.34797,-0.505303,-0.07611,-1.580771,-0.539771
OK,0.0,0.0,0.0,-0.285107,-0.160001,-0.039369,-0.530981,-0.375078,-0.115699,-0.734502,-0.45923,-0.208795,-0.906258,-0.53908,-0.310071,-0.337108,-0.916139,-0.075168,-0.619748,-0.988561,-0.255623,-0.743876,-0.770759,-0.418719,-0.797177,-0.567978,-0.51555,-0.232683,-0.960775,-0.150896,-0.480611,-1.326304,-0.298187,-0.689378,-1.502116,-0.434698,-0.875221,-1.648346,-0.526715,-0.094464,-0.902899,-0.241845,-0.236425,-1.367984,-0.393049,-0.397893,-1.610348,-0.513117,-0.552983,-1.824209,-0.586872,0.035096,-0.751641,-0.330367,0.039418,-1.089652,-0.451814,-0.01283,-1.330771,-0.509199,-0.093036,-1.557257,-0.545031
OK,0.0,0.0,0.0,-0.298536,-0.159,-0.027121,-0.546052,-0.381065,-0.093525,-0.747041,-0.46673,-0.177965,-0.913875,-0.536947,-0.270896,-0.347602,-0.914856,-0.052941,-0.628563,-0.987469,-0.221878,-0.753701,-0.780032,-0.377069,-0.810728,-0.586952,-0.468589,-0.246951,-0.960046,-0.13163,-0.492053,-1.322244,-0.266454,-0.702312,-1.496585,-0.394508,-0.889509,-1.640824,-0.480786,-0.113172,-0.904978,-0.224911,-0.254876,-1.366464,-0.365045,-0.420847,-1.600896,-0.477856,-0.575472,-1.807921,-0.547053,0.009305,-0.757581,-0.315464,0.006028,-1.098904,-0.42721,-0.045942,-1.339544,-0.478236,-0.118994,-1.567054,-0.509926
OK,0.0,0.0,0.0,-0.303422,-0.167717,-0.019937,-0.549777,-0.382243,-0.07858,-0.75028,-0.463931,-0.157008,-0.921476,-0.540797,-0.243742,-0.36098,-0.911801,-0.031838,-0.635305,-0.982958,-0.196158,-0.759097,-0.776888,-0.348984,-0.813453,-0.588928,-0.439097,-0.263798,-0.958027,-0.112228,-0.501313,-1.321064,-0.242317,-0.712235,-1.48478,-0.368041,-0.900162,-1.618621,-0.45234,-0.134718,-0.907394,-0.207875,-0.279324,-1.370357,-0.343628,-0.450354,-1.594305,-0.454824,-0.609644,-1.791836,-0.523238,-0.014787,-0.763255,-0.30095,-0.022327,-1.102942,-0.410572,-0.077849,-1.336789,-0.462233,-0.152719,-1.557568,-0.49448
OK,0.0,0.0,0.0,-0.298924,-0.160179,-0.022804,-0.546063,-0.366874,-0.086439,-0.752061,-0.444069,-0.170566,-0.929461,-0.518322,-0.262852,-0.373446,-0.906114,-0.028771,-0.650076,-0.9611,-0.200378,-0.770183,-0.759291,-0.360974,-0.822534,-0.572855,-0.455287,-0.280988,-0.953347,-0.110337,-0.521629,-1.310798,-0.242953,-0.731825,-1.473841,-0.372999,-0.920588,-1.602607,-0.460702,-0.154158,-0.905366,-0.208483,-0.301692,-1.356879,-0.344931,-0.473649,-1.576471,-0.456249,-0.633554,-1.768328,-0.52477,-0.037527,-0.765066,-0.304864,-0.05518,-1.102586,-0.410343,-0.110684,-1.333295,-0.458612,-0.181853,-1.551567,-0.489023
OK,0.0,0.0,0.0,-0.306544,-0.166007,-0.009545,-0.549697,-0.369731,-0.065517,-0.756156,-0.438067,-0.144569,-0.935207,-0.503178,-0.231563,-0.379724,-0.910618,-0.006768,-0.661652,-0.965117,-0.171115,-0.788472,-0.766406,-0.328094,-0.846131,-0.579964,-0.421626,-0.290094,-0.952499,-0.092691,-0.535926,-1.29976,-0.22065,-0.746503,-1.447851,-0.347873,-0.935408,-1.562455,-0.433798,-0.168611,-0.903029,-0.195104,-0.324487,-1.352152,-0.32623,-0.497096,-1.565313,-0.435104,-0.656578,-1.752205,-0.503213,-0.058711,-0.765305,-0.295259,-0.082806,-1.093541,-0.402479,-0.146177,-1.320174,-0.454441,-0.224146,-1.535722,-0.48749
OK,0.0,0.0,0.0,-0.318489,-0.157919,0.008307,-0.568914,-0.354379,-0.033944,-0.768064,-0.418556,-0.10353,-0.944397,-0.455806,-0.180865,-0.457954,-0.871641,0.016308,-0.736359,-0.958126,-0.137134,-0.853062,-0.740449,-0.280943,-0.908073,-0.535807,-0.363374,-0.383439,-0.920623,-0.073673,-0.637498,-1.26142,-0.183156,-0.857004,-1.385864,-0.292965,-1.052972,-1.488074,-0.368777,-0.275494,-0.881897,-0.179906,-0.458109,-1.31152,-0.28985,-0.64232,-1.498347,-0.380142,-0.808879,-1.662711,-0.438748,-0.17267,-0.757745,-0.284661,-0.232234,-1.089342,-0.371872,-0.315481,-1.310724,-0.409588,-0.408644,-1.518814,-0.434729
OK,0.0,0.0,0.0,-0.314358,-0.16908,0.004528,-0.572478,-0.355313,-0.038414,-0.779119,-0.415379,-0.108692,-0.964186,-0.472419,-0.186461,-0.452063,-0.87038,0.024835,-0.727983,-0.965647,-0.123879,-0.842795,-0.755328,-0.268285,-0.905735,-0.551517,-0.352271,-0.378913,-0.923332,-0.06232,-0.628356,-1.259956,-0.16663,-0.842814,-1.372207,-0.276611,-1.034266,-1.460864,-0.353336,-0.270631,-0.888681,-0.166787,-0.455292,-1.318871,-0.272702,-0.636559,-1.49824,-0.360267,-0.80127,-1.654921,-0.417945,-0.163852,-0.768735,-0.270658,-0.220298,-1.092694,-0.356009,-0.299845,-1.30998,-0.392006,-0.393655,-1.513809,-0.41615
OK,0.0,0.0,0.0,-0.316503,-0.150615,-0.012535,-0.583375,-0.319627,-0.060615,-0.80395,-0.377558,-0.13231,-0.994451,-0.440455,-0.207875,-0.462301,-0.848786,0.02792,-0.730521,-0.946043,-0.124242,-0.853475,-0.746967,-0.27613,-0.917619,-0.551283,-0.363424,-0.39488,-0.917714,-0.043243,-0.64622,-1.250641,-0.138289,-0.861369,-1.367342,-0.239357,-1.048415,-1.455804,-0.309816,-0.287262,-0.906154,-0.134883,-0.470886,-1.333674,-0.224766,-0.646786,-1.51669,-0.296522,-0.809019,-1.670789,-0.343634,-0.175919,-0.804735,-0.229565,-0.230978,-1.120803,-0.29297,-0.311158,-1.321572,-0.312071,-0.408165,-1.505548,-0.324267
